amount,hour_of_day,merchant_risk,device_trusted,international,card_present,transactions_last_24h,account_age_days,fraud
43.23641788534627,19,Medium,No,Yes,No,6,676,0
85.78463794589837,21,Low,Yes,No,No,2,1105,0
633.9066602886169,17,High,No,No,No,2,1352,1
179.7366949624863,7,High,Yes,No,No,4,1292,0
431.3686614,9,Medium,No,No,No,5,508,0
62.33401817882977,7,Medium,Y,No,Yes,5,1756,0
182.67188347734125,11,Low,No,No,Yes,4,1091,0
221.9863073885924,9,High,Y,Yes,No,1,1297,1
201.08385342350738,0,Low,No,No,Yes,4,1997,0
66.21937679818807,8,Medium,Yes,No,Yes,4,1400,0
176.8082276350019,7,High,No,No,Yes,1,314,0
367.8046950274918,15,Low,N,No,No,3,1870,0
314.33839168681754,19,Low,Yes,Yes,No,3,1283,0
267.6326116411026,4,Low,No,Yes,Yes,2,1327,1
33.93626538297046,15,Medium,Yes,No,No,2,1911,0
122.24111321173817,22,Low,Yes,No,Yes,2,1431,0
65.13442042931302,5,High,Yes,Yes,Yes,3,1065,1
107.81709723224867,14,Medium,No,Yes,No,6,1892,0
288.1361638667834,18,,Y,No,No,3,1657,0
358.45475990896836,11,Medium,N,Yes,Yes,4,1545,0
266.74915236078664,5,High,No,No,Yes,3,1791,0
384.29010771218674,0,Low,Yes,No,No,6,972,0
158.9470849957781,23,High,No,No,No,6,278,0
319.59604890563753,22,Medium,No,No,Yes,4,375,0
322.9706056581237,1,High,N,No,Yes,4,365,0
203.14284086052203,9,Low,Yes,Yes,No,3,1423,0
46.58953589387559,1,Low,Yes,No,No,3,1631,0
421.58729917841094,17,,Yes,Yes,Yes,4,1161,0
397.3422417145158,6,Low,Yes,Yes,Yes,2,467,0
170.6218232019483,18,Low,Yes,Yes,Yes,4,1629,0
70.16917192096317,2,,Yes,Yes,No,5,314,0
162.57424267282212,9,Medium,Y,Yes,Yes,6,1318,1
412.0443737233802,11,High,Yes,No,Yes,4,1325,1
62.22093323511677,1,High,No,Yes,No,4,710,0
165.25830760929233,15,Low,Y,No,No,2,425,0
140.24330994047037,9,High,N,No,Yes,2,1364,0
67.38320852582629,2,Low,Yes,No,No,4,901,0
231.82692243969245,19,Low,Yes,No,Yes,4,1384,0
82.25168215294897,6,Medium,Yes,No,No,3,1242,0
206.26269006151188,7,High,Yes,No,No,6,1869,0
128.92206477317688,1,Medium,Yes,Yes,No,4,257,0
35.80287279071879,1,Low,Yes,Yes,No,6,595,0
115.98307241526118,8,High,No,No,No,3,1100,0
367.3441376554436,4,High,Y,No,No,2,21,0
-115.1537898,10,Low,Yes,Yes,Yes,4,685,0
133.18137340922988,5,,Yes,No,No,9,1969,0
269.8415160951645,4,,No,Yes,Yes,3,1581,0
224.42890510291653,6,Medium,Yes,No,No,5,1807,0
179.4374829701418,21,Low,Yes,Yes,Yes,4,1087,0
313.5392088,2,,N,Yes,No,1,1890,0
114.24781250871729,12,Medium,No,Yes,Yes,3,1838,0
532.2993217973518,22,Medium,Y,No,No,5,1892,0
67.06128435906496,2,Low,Yes,Yes,No,0,896,0
397.3612775957408,20,Medium,Y,Yes,No,4,954,0
319.36339182684367,23,Low,Yes,No,Yes,6,705,0
526.8468000284524,23,Low,No,No,No,6,363,1
533.1672204712183,10,Medium,Yes,No,No,2,1923,0
449.9536502607632,11,,No,No,No,5,1957,0
215.51688470384786,22,Low,Yes,No,Yes,1,1303,0
-208.3902479,2,Medium,Yes,Yes,Yes,3,1809,0
64.90623913598942,9,Low,No,Yes,Yes,3,1869,0
106.84829013441262,7,High,Yes,Yes,Yes,6,80,1
110.2628685654975,19,High,Yes,Yes,Yes,7,1106,1
150.03455937294737,20,Low,Yes,No,No,7,1855,0
-540.9499389,4,,N,No,Yes,0,1541,0
-211.6189919,20,Low,No,Yes,No,1,363,0
193.04743041199438,4,Medium,N,No,No,7,631,0
-162.8267436,8,Medium,Yes,No,No,3,844,0
232.6769238293684,4,High,Yes,No,No,6,824,0
-202.9823731,8,Medium,Yes,No,Yes,2,929,0
161.63993097309495,23,Medium,No,Yes,Yes,5,908,0
-108.0641824,11,Medium,N,Yes,No,3,258,0
254.4372366,13,,Yes,No,No,7,1156,0
63.57644786202651,6,High,No,Yes,Yes,2,1962,1
221.3634827089112,2,High,No,No,No,5,769,0
361.6181530601342,21,Medium,Yes,Yes,Yes,10,1933,1
-182.6308537,8,Low,Yes,No,No,4,1609,0
381.2639263,14,Medium,N,No,Yes,6,1382,0
472.63457125641173,11,Low,No,Yes,Yes,3,1051,1
113.33859851695725,3,Medium,No,No,Yes,6,1695,0
251.86983620695082,23,Low,Y,Yes,Yes,3,342,0
-410.5906471,8,Low,No,Yes,No,4,86,0
112.88830275281515,7,Medium,No,No,Yes,6,1516,0
546.5753102518704,8,Medium,Yes,Yes,Yes,3,1555,0
250.90848232218272,13,High,No,Yes,No,3,1971,1
140.3238126764542,16,High,Yes,No,Yes,4,1575,0
122.9496891179432,6,High,Yes,Yes,No,3,25,1
75.57562922,17,Low,Yes,Yes,Yes,5,1223,0
236.38961306412853,4,Low,Yes,No,No,4,392,0
200.7633303,22,Medium,Yes,Yes,No,6,806,0
91.36891154964027,19,High,Y,No,No,5,1883,1
132.20516340175178,6,Low,No,Yes,No,5,1326,0
255.88243784021088,4,Medium,Y,No,Yes,5,1947,0
-346.5788818,2,High,Yes,No,No,3,744,0
113.96111356832131,14,High,No,No,Yes,5,662,0
-417.0821722,21,Medium,N,Yes,No,4,122,1
369.44930923460004,23,High,N,Yes,Yes,3,1022,1
-174.0320965,18,Medium,Yes,No,Yes,2,794,0
-156.9421183,20,High,No,No,Yes,5,1742,1
79.51862526,6,High,Yes,Yes,No,4,1084,0
88.76134648257997,10,Medium,Yes,Yes,No,1,1644,0
243.3125520529195,12,Medium,N,Yes,No,5,1456,0
287.6150744991797,6,High,No,No,Yes,4,149,0
523.7761145312857,17,High,No,Yes,No,6,1739,0
188.42010444219636,5,High,No,No,Yes,5,506,1
54.375889528355174,6,,Yes,No,Yes,2,271,0
414.7376126086372,19,Low,No,Yes,No,3,994,0
291.0563370197775,16,Medium,Y,No,No,4,706,0
292.61857217492985,3,High,Yes,No,Yes,2,738,1
37.19091285209391,20,High,No,Yes,Yes,2,1343,1
257.8073077950792,0,Medium,Yes,No,No,4,641,0
124.59037897781997,11,,Yes,Yes,Yes,4,1124,1
292.3966668,16,Medium,No,No,No,1,962,0
242.6142525879064,12,Low,No,No,No,5,1038,0
-55.45477326,21,High,N,No,No,4,1767,0
-569.2089788,21,,Yes,Yes,Yes,4,769,0
502.74178512511554,21,Low,No,No,Yes,6,1587,0
64.59889138308586,3,Low,No,No,No,2,1252,0
-150.7773903,13,Medium,No,Yes,No,4,1956,0
-238.994348,16,Medium,Y,Yes,No,5,174,0
73.18388127654156,16,High,Y,No,Yes,8,1132,0
344.2995550422024,20,,Yes,Yes,Yes,4,1834,0
106.45126877350539,5,Medium,No,No,No,6,455,0
84.18952789119446,18,Low,N,Yes,Yes,11,716,0
306.50356957228513,4,Medium,N,No,Yes,4,212,0
63.33943340824716,4,Medium,No,Yes,Yes,2,817,0
423.14887866962886,16,,No,Yes,Yes,1,1100,0
117.46999474340143,16,,Yes,No,Yes,4,1277,0
324.56418354834676,17,Low,No,Yes,Yes,3,1377,0
342.16051959310096,0,Medium,N,No,Yes,2,1869,0
-49.72032551,5,,Yes,Yes,Yes,5,390,0
381.7952439247877,1,High,N,Yes,Yes,6,747,0
33.35782461915672,5,Low,Yes,No,No,4,617,0
122.99009828240824,0,Low,Yes,Yes,Yes,4,1699,0
193.41928459017035,23,Medium,No,No,No,3,883,0
-164.0784371,7,Low,Y,No,Yes,7,1348,0
68.20534585161258,6,Medium,No,No,Yes,3,1450,0
282.50575730341467,18,Medium,N,Yes,No,8,1122,0
278.1989956243609,15,Medium,Yes,Yes,Yes,5,511,0
211.6303458630176,3,Medium,Yes,No,Yes,7,927,0
216.85556417747284,16,Medium,No,Yes,Yes,5,856,0
25.429740671908043,1,Medium,Yes,No,Yes,6,1964,0
-378.2751133,5,Medium,No,No,Yes,3,1972,0
322.1088151768371,5,Medium,No,No,No,5,1049,0
-85.98080338,2,Low,Yes,Yes,Yes,2,300,0
98.78068263286583,17,Medium,No,Yes,No,9,701,1
52.65140810098497,6,Medium,Yes,No,Yes,4,1568,0
576.4734970944526,9,High,No,Yes,Yes,6,59,0
555.7036072580751,11,Medium,Yes,No,Yes,3,725,0
168.8342993994139,5,High,Yes,Yes,No,4,1125,0
240.41627020849361,3,Low,Yes,No,Yes,2,832,0
144.94273121893454,3,,Yes,Yes,Yes,5,1582,0
645.4234120726112,20,High,No,No,No,11,1454,1
197.41608978648523,3,Low,No,No,Yes,1,1075,0
176.66344640184292,3,Low,Yes,Yes,No,5,278,0
195.82173420520547,14,Medium,Y,No,No,4,327,0
33.57769294349251,22,High,N,No,No,4,335,0
-311.9596307,13,,No,No,No,6,1242,0
59.68910843274232,8,Low,No,No,Yes,6,1372,0
102.62924887957645,6,High,Yes,Yes,No,3,1085,0
-144.0409937,17,Medium,No,No,No,4,1403,0
104.84033143094692,18,Low,Y,No,Yes,7,566,0
106.05494635829602,5,Medium,Yes,No,Yes,5,1531,0
268.844243,1,Low,Yes,No,Yes,3,496,0
260.10229615717725,22,,Yes,No,No,3,443,0
318.37519223502346,1,,N,Yes,No,5,48,1
187.2806875876693,23,Medium,N,No,No,4,962,0
153.1624582680108,3,Medium,Yes,Yes,Yes,5,146,0
255.41073859550812,16,Medium,Yes,No,No,3,1156,0
209.2643283619133,6,Medium,Yes,Yes,No,4,1692,0
120.5179126175137,13,Medium,Yes,Yes,Yes,2,444,0
156.63881387703975,18,High,Y,No,Yes,7,1895,0
60.694325061840594,10,,Yes,Yes,No,7,1059,1
257.7853191800235,14,High,Yes,Yes,No,4,1343,1
-80.93287079,8,Low,No,No,Yes,5,1226,0
-21.12032396,6,Medium,Yes,Yes,Yes,5,981,0
683.9442506631844,20,Medium,No,No,No,7,629,0
478.51109323687615,10,High,N,No,No,2,1110,1
272.0113666473151,1,Low,Yes,No,Yes,4,1168,0
132.51141473955812,6,Low,No,No,Yes,5,173,0
181.70287553806975,3,Medium,Y,Yes,Yes,4,730,0
288.42315905656403,1,,N,No,No,3,1294,0
143.61798923430553,16,High,Yes,Yes,Yes,0,10,0
144.63128613430217,4,Low,No,No,No,3,1946,0
725.7236635307894,6,High,No,No,No,9,1319,0
1143.9565273485775,10,Low,Yes,Yes,Yes,7,773,1
531.4986928191474,23,Low,Yes,Yes,No,2,1651,0
222.25491313609967,11,Medium,Yes,No,No,8,284,0
-248.2161041,20,High,No,No,Yes,3,216,0
123.01811415063361,23,,Yes,No,No,3,1502,0
226.03947916978646,21,,Yes,No,No,4,1514,0
345.1666875,21,Low,Yes,Yes,Yes,2,808,0
32.68551409004609,7,Low,No,No,No,4,741,0
84.71335265344206,13,Low,Yes,Yes,No,3,917,0
104.24690557184442,5,Low,Yes,Yes,Yes,5,566,0
42.710046285790106,7,Medium,No,No,Yes,2,1454,0
275.0427902626228,15,High,Yes,No,Yes,2,1854,0
281.3573407339024,10,Medium,Y,Yes,No,3,1693,0
504.4879919390055,5,Low,No,Yes,Yes,2,1160,0
11.27813244,5,High,Yes,Yes,Yes,7,1908,0
54.38303907025164,12,Low,Yes,Yes,Yes,1,1142,0
121.28514292717998,15,Medium,No,Yes,Yes,3,324,0
136.61410213701788,0,Low,N,Yes,Yes,1,238,0
159.51741175939486,20,Low,Yes,Yes,No,5,1365,0
310.13708658931074,5,High,N,No,Yes,2,994,0
157.20623147456828,12,High,No,No,Yes,3,1447,0
663.2828591380843,12,High,Yes,No,Yes,5,234,1
-83.8060547,21,Low,No,Yes,No,6,647,0
355.09749704779654,18,Low,N,Yes,Yes,0,563,0
129.21834301494079,14,Medium,No,Yes,No,3,782,0
35.770557269874594,2,,Y,No,No,8,817,0
422.9857089,4,Medium,No,Yes,Yes,2,574,1
144.73565399141833,13,Medium,Yes,No,Yes,2,445,0
586.9759746873294,16,Medium,No,No,Yes,4,921,0
154.64734543573806,19,Low,No,No,Yes,9,1173,0
198.6386675821078,9,Medium,Y,Yes,No,2,729,0
-270.3396568,4,Low,No,No,No,3,105,0
302.2262143,13,High,Y,No,No,6,635,0
233.6744319355948,7,Low,Yes,No,Yes,3,1184,0
419.53411214444617,15,Medium,Yes,Yes,No,3,1206,0
214.08725940721666,3,Low,Y,No,No,3,1364,0
316.8825805683006,20,High,Y,Yes,Yes,4,372,0
-106.5651904,6,High,Yes,No,Yes,4,184,0
94.86878333181991,11,,No,Yes,Yes,1,506,0
118.42715785282167,1,Medium,No,Yes,No,3,57,0
100.16267093183136,12,Medium,Yes,No,Yes,3,64,0
41.34821619,19,Low,No,Yes,Yes,4,466,0
419.75293274358427,22,Low,Yes,No,Yes,4,691,0
60.30627809147023,5,Low,No,Yes,No,8,466,0
135.06365763914852,0,High,No,Yes,No,5,1362,1
118.14237919868577,14,Medium,No,Yes,Yes,3,1450,0
547.1271497505119,2,Medium,Yes,No,Yes,6,508,0
267.4367235064454,2,Low,Yes,No,No,3,1016,0
150.75065945571137,1,Low,Yes,Yes,No,3,499,0
467.5519998347458,14,Low,Yes,Yes,No,3,517,0
421.85287151711145,4,,No,No,No,1,1111,0
97.49834139003457,16,Low,Yes,No,No,2,432,0
270.1331388,12,Medium,No,Yes,No,3,667,1
-144.4063869,4,Medium,Y,Yes,No,3,987,0
60.48072891446993,16,Low,Yes,Yes,Yes,5,253,0
84.13519036709037,1,Low,Yes,No,No,2,1846,0
148.24294762956086,21,Low,No,No,No,3,515,0
265.56621323820605,18,Medium,Yes,No,No,1,1964,0
165.6254805433272,11,Low,No,No,No,6,1533,0
195.49888326831973,1,Medium,Yes,No,No,5,370,0
436.19123755195153,20,High,Yes,No,Yes,1,1935,0
114.73716863133203,15,Medium,No,Yes,No,5,722,0
481.93529778257465,7,Medium,Yes,Yes,No,5,1028,0
68.94784358,6,Low,Yes,No,No,4,738,0
254.26866265549955,19,Medium,Y,Yes,No,7,932,0
421.5036311,14,Medium,Yes,No,Yes,0,1017,0
82.59618668432702,10,Low,No,No,Yes,9,657,0
136.08599636360685,5,Medium,Yes,No,Yes,5,1236,0
-316.2130229,21,Low,No,No,No,5,1626,0
138.1815602811588,4,Low,Yes,No,Yes,1,873,0
737.3040786802015,13,Medium,No,Yes,Yes,1,262,0
127.4856382778318,18,Low,Y,No,Yes,5,738,0
137.02888381548752,14,Medium,Yes,No,No,4,936,0
40.72795933175159,22,High,Yes,No,No,4,1296,0
312.1332103302118,2,High,Yes,No,No,4,1288,0
251.38781115966512,10,Medium,Yes,No,No,2,129,0
271.13966514761796,12,Medium,Yes,Yes,Yes,3,1414,0
132.74839344244302,2,High,No,No,No,4,871,1
-258.8763736,13,High,No,Yes,Yes,4,1194,0
490.9002625232049,16,Low,Yes,No,Yes,1,431,0
373.3132091786503,5,High,Yes,No,Yes,4,833,0
115.67155386643739,18,High,No,Yes,Yes,4,1050,0
212.94769778845205,9,,Yes,Yes,Yes,4,861,0
55.33706641144111,3,High,Yes,No,No,5,374,0
278.85463517218096,15,High,No,No,No,4,114,0
121.70740006816538,2,Medium,Y,No,No,5,344,0
126.0928953293113,7,Medium,No,Yes,Yes,5,992,0
94.56291825803339,8,High,Y,No,No,2,563,0
161.7289084279532,3,Medium,N,Yes,Yes,5,233,0
165.5346010028264,18,Medium,Yes,Yes,Yes,6,1680,0
178.18518732664592,18,Low,No,Yes,Yes,1,69,0
-570.4235962,12,,Yes,Yes,Yes,8,1703,0
385.6777775111314,9,Low,Y,Yes,Yes,8,1112,0
578.1463237392448,11,Medium,N,Yes,No,7,931,1
100.12900418307431,2,,No,No,Yes,0,301,0
490.87761476688326,14,High,Y,Yes,Yes,6,1412,1
-288.8148744,18,Medium,Yes,No,No,9,1417,0
267.10176587016656,4,,Yes,Yes,Yes,5,1988,0
612.9866390281124,18,Medium,No,No,No,3,1800,0
-118.0275886,23,Medium,Yes,Yes,Yes,3,129,0
92.44401790528137,22,Medium,N,No,No,5,1831,0
224.55680880336095,12,,No,Yes,No,3,723,0
400.04234742071117,1,Medium,No,No,No,2,1981,0
27.80887359545914,21,High,No,Yes,No,3,901,0
492.36426188481835,18,High,Y,No,Yes,2,1301,0
312.00149754070867,23,Medium,No,Yes,No,8,926,1
182.18241870759616,18,,Yes,No,No,4,64,0
256.8655182081069,23,Medium,No,Yes,Yes,3,489,1
102.89788253340764,16,,Yes,No,No,2,1206,0
374.08017448766464,23,,Yes,No,No,6,77,0
247.48797393596814,10,Low,Yes,No,Yes,1,339,0
143.69700598866405,21,Medium,Yes,No,No,3,1802,0
91.96096843838407,15,Medium,N,No,Yes,10,75,0
133.03214174564056,16,,No,Yes,No,1,926,0
229.29486023791932,5,High,No,Yes,No,4,1663,0
400.93574968292626,16,High,No,No,Yes,2,985,0
365.06174824865445,0,High,Yes,No,No,4,1176,0
459.1880461,1,Medium,Yes,No,Yes,2,1244,0
464.10201898022063,14,Low,Yes,No,No,3,1112,0
295.5232058066551,22,Medium,Yes,Yes,Yes,3,338,0
652.4073965934608,19,High,No,No,Yes,3,894,1
-355.7684457,22,Low,N,Yes,No,4,341,1
-10.92261167,14,High,No,No,No,7,208,0
27.786547074137236,20,High,Yes,No,No,2,1373,0
601.6479049,6,High,Yes,Yes,Yes,3,1986,0
9.690318738448635,8,Medium,Yes,Yes,Yes,5,986,0
74.91448232753726,12,,Y,Yes,Yes,7,402,0
313.20303526149235,13,Medium,No,No,No,1,632,0
284.95903733108713,18,High,Yes,Yes,No,5,1517,1
219.4264183331862,7,Low,N,No,No,2,1033,0
837.5904868235168,6,Low,Yes,Yes,Yes,6,1552,0
-64.50660638,18,Medium,Y,Yes,Yes,6,697,1
504.4452739400815,0,High,Y,Yes,Yes,4,1143,1
274.07975257007604,2,High,No,Yes,Yes,1,558,0
-224.4505993,22,High,Yes,No,No,3,1240,0
120.65705909632209,3,,Yes,Yes,No,4,1554,0
297.92168525579757,6,Medium,No,No,Yes,3,60,0
62.03355744801897,5,Medium,Yes,No,No,4,1946,0
165.00871232448563,1,,Y,No,No,3,1162,0
265.2788408987467,0,Low,N,Yes,Yes,2,793,0
51.348390635770826,20,High,Yes,Yes,Yes,2,1682,0
224.45532268517803,6,Medium,Yes,No,Yes,1,1918,0
392.58056610402053,19,Medium,Yes,No,No,6,863,0
177.74785995395175,19,Medium,No,No,Yes,5,1023,0
261.03696219986256,2,Medium,No,Yes,No,4,363,1
-113.4657647,13,Medium,Yes,No,Yes,5,319,0
441.46289241189135,0,,Yes,Yes,No,2,1961,0
348.6621556387148,13,High,Yes,Yes,No,5,1472,1
191.24784376966744,13,Medium,Yes,No,No,4,1399,0
-372.5827658,8,Medium,Yes,No,No,8,1532,0
-424.9608159,9,Low,No,Yes,No,4,925,0
-211.9841716,8,,N,Yes,Yes,4,772,0
386.8221598543277,6,High,Yes,No,Yes,5,1211,0
-569.3557275,19,High,Yes,No,Yes,1,249,0
75.60178589953199,5,High,Yes,No,Yes,5,209,0
132.71969016164903,6,High,Yes,Yes,No,4,189,0
185.6917638727321,14,Medium,No,Yes,Yes,4,421,0
223.49022518767057,6,Medium,N,No,Yes,5,880,0
611.6018575501838,1,High,Yes,No,Yes,8,1751,0
229.8768936668494,16,Low,No,No,No,7,1505,0
121.87188004655646,17,Low,Yes,No,No,1,1107,0
227.17619889423608,17,Low,No,No,Yes,2,243,0
148.3137870925322,11,Low,No,Yes,Yes,3,857,0
325.5186312431872,19,High,No,No,Yes,5,1493,1
167.60561322326595,0,,Yes,Yes,No,5,184,0
271.5582769516015,11,High,Yes,No,Yes,4,148,1
348.35425042726285,13,Medium,Yes,No,No,3,1188,0
74.19176779467958,22,,N,No,No,5,443,0
172.38149129732045,8,,Yes,No,Yes,5,1174,0
102.1413672266897,22,Low,Yes,Yes,Yes,3,956,0
252.44497604628714,3,,Yes,No,No,4,17,0
95.03612182979752,15,Medium,No,No,Yes,3,191,0
102.54390971332919,5,,No,No,No,3,1067,0
260.86936125095565,23,Medium,Y,Yes,No,4,1915,0
-335.7205588,16,Medium,Y,No,Yes,3,83,0
97.33196594652692,3,Low,N,Yes,Yes,6,423,1
584.5532296046769,0,Low,No,No,Yes,2,1181,0
178.5700851024937,14,High,No,No,No,5,1992,0
633.7040872413526,5,,Yes,No,No,5,1009,0
762.7424962,9,Medium,Yes,No,No,8,1703,0
57.90172938841246,10,High,Y,Yes,No,3,1589,0
197.26492908629226,16,Low,Yes,Yes,No,1,804,0
91.00338370836151,6,,No,Yes,Yes,3,826,0
232.34024012106775,17,Low,No,Yes,Yes,3,1696,0
167.89259095880618,10,Low,No,Yes,Yes,4,321,0
695.5178999773933,8,Medium,Yes,Yes,Yes,4,373,0
130.16770623066066,10,Low,N,No,No,2,58,0
218.26006830449273,18,,Y,No,No,4,1732,0
-245.2614542,6,Low,Y,Yes,Yes,4,540,0
292.3952690264356,15,Medium,No,No,No,3,130,0
380.5851174455394,3,High,Yes,No,No,3,1223,0
117.81220963532745,1,Low,Yes,No,Yes,4,172,0
10.297100100836113,20,Low,Yes,Yes,No,6,905,0
319.8105985906021,12,High,Yes,No,No,2,373,0
112.38091978193164,3,Medium,Yes,No,No,6,1120,0
281.99701439935814,11,Medium,Yes,Yes,Yes,2,1288,0
132.23537706071988,4,Medium,N,Yes,No,4,1960,0
-770.3146323,13,Low,No,Yes,No,4,1695,0
501.59740763658675,10,High,No,Yes,Yes,5,732,0
246.48387528382582,3,Medium,No,No,No,4,677,0
378.7030138386891,9,Medium,No,No,No,2,1805,0
29.80992013499283,18,Medium,No,Yes,Yes,5,1122,0
166.2378135773902,23,High,Yes,No,Yes,5,1182,0
147.63325713027388,1,Medium,Yes,Yes,Yes,4,122,0
24.538854376778886,21,Medium,Yes,No,No,1,39,0
-13.02658402,12,Medium,No,No,No,0,1685,0
323.8521631201617,19,Medium,Yes,No,No,5,71,0
85.97956402826006,16,High,No,No,No,4,1567,0
-34.383208,5,Low,Yes,No,Yes,1,127,0
381.2964902886394,12,Medium,No,No,Yes,0,1844,0
133.10094987092577,14,High,Y,Yes,No,10,1955,1
129.79557671007666,17,,Yes,No,Yes,7,1878,0
62.22844048,22,Medium,Yes,No,Yes,5,956,0
359.57310913457485,12,,N,Yes,No,6,1110,0
399.2638938,16,Medium,N,No,Yes,1,1352,0
286.7161054366717,9,Medium,Yes,Yes,No,5,868,0
176.15219756601277,22,Medium,Y,No,No,4,1018,0
178.05803912790253,1,Low,Yes,No,Yes,3,339,0
353.8819004342395,20,High,No,Yes,Yes,2,504,1
371.9662486623853,18,High,No,Yes,No,3,1923,0
321.48976359456134,1,Medium,N,No,Yes,4,1789,0
392.80403910683486,13,,Yes,Yes,No,1,782,0
298.0477469800646,6,Low,No,No,No,4,1290,0
200.89334355840072,8,,No,No,No,6,434,0
267.79046335197194,3,Low,No,No,Yes,5,1276,0
203.4539115656191,4,Medium,Y,Yes,Yes,5,153,0
-111.3247336,8,Medium,N,Yes,Yes,4,429,0
170.5010101617088,21,Medium,No,Yes,Yes,4,593,0
200.56924308289615,4,Medium,Yes,Yes,No,1,567,0
368.30725273840267,0,Medium,Yes,No,No,7,1959,0
307.2417854,16,Low,Yes,Yes,Yes,2,867,0
57.547285511697986,19,Medium,No,No,Yes,4,1018,0
588.0628725412384,7,,Y,No,Yes,2,1131,0
-134.9713889,22,Medium,N,No,Yes,9,1464,0
293.1892502798006,17,Low,Yes,Yes,No,5,736,0
62.160046175825926,22,Medium,Yes,No,Yes,4,1689,0
-263.5681519,3,Medium,Y,No,No,3,869,0
455.24958592875146,3,High,N,No,Yes,2,206,1
-364.2746105,9,Medium,Yes,No,No,5,253,0
30.69088646935902,8,Low,Yes,No,No,4,1835,0
68.5177694,13,,Y,No,Yes,4,218,0
143.3147088989121,12,,Yes,Yes,No,4,1939,0
260.8093137189177,17,High,No,No,Yes,5,469,1
-104.2758675,8,Low,No,No,No,4,75,0
-14.59876152,6,Medium,No,Yes,No,0,495,0
505.82857332062184,18,Medium,N,No,Yes,4,1897,0
325.2363747352092,2,Low,Yes,No,No,3,1985,0
231.5148043770338,16,Low,Yes,Yes,No,4,984,0
-209.2024537,19,High,Yes,Yes,Yes,4,729,0
140.67329822988347,4,Medium,No,Yes,No,3,1388,0
163.2701677088045,14,High,Yes,No,No,5,1612,0
83.03557345327842,2,Low,Yes,Yes,No,0,1228,0
98.03911623525042,20,High,No,No,No,1,1581,0
760.7296149325891,16,Medium,Yes,Yes,Yes,7,555,0
373.07743029274434,2,Medium,Yes,No,Yes,3,1383,0
310.39245670723477,6,Low,No,Yes,Yes,2,163,1
307.2893818293914,19,High,No,Yes,No,4,273,1
381.2296548074577,0,High,Yes,No,No,3,107,1
511.0442432837095,18,Low,Yes,No,Yes,2,1171,0
-443.3727787,6,Low,Yes,No,Yes,1,707,0
527.5372409631823,0,Medium,N,No,Yes,4,129,0
100.97074497988615,0,High,Y,No,Yes,6,1047,1
168.95665479159632,15,High,Yes,Yes,No,2,599,0
195.6200913215252,0,Low,Yes,No,Yes,5,474,0
374.39940062045173,4,Medium,No,No,No,3,943,0
125.1958373261367,7,High,Yes,No,Yes,3,1077,0
472.0104878567609,19,High,Yes,Yes,No,3,740,1
514.2046458166998,4,,No,No,No,4,199,0
36.62325169,1,Low,Y,No,No,2,1916,0
220.39784314675916,21,Low,No,Yes,Yes,6,378,0
81.63289084492457,23,Medium,N,No,No,3,272,0
365.3885299796161,15,High,No,Yes,Yes,4,1437,1
119.5641147890282,2,Medium,Yes,No,Yes,4,337,0
53.44436253215743,7,Medium,No,Yes,Yes,5,821,0
52.79545086304824,6,,Yes,No,No,2,924,0
59.988993830616906,2,High,N,Yes,Yes,3,1303,1
100.19366948924691,15,Medium,No,Yes,No,6,599,0
44.5592103,15,High,Yes,Yes,No,3,842,0
497.7053721107654,18,,No,No,Yes,3,1116,0
676.6385231851668,8,High,No,Yes,No,4,1195,0
-272.0376224,16,High,Yes,Yes,No,4,1143,1
286.24289828439805,7,Low,Yes,No,No,3,1045,0
227.2767201186423,14,Low,N,Yes,No,1,210,0
531.2699247709692,1,High,Yes,No,No,6,24,0
87.78611288321626,13,Medium,N,No,Yes,3,1239,0
173.33098897778527,22,Low,N,No,Yes,0,1394,0
-201.8183371,14,Medium,Yes,No,No,3,1810,0
52.583733705648704,18,High,No,No,Yes,4,1024,1
124.73634796009424,16,Low,Yes,Yes,Yes,9,1077,0
257.60123342895366,1,Low,N,No,No,0,1959,0
197.04131146495874,11,High,N,Yes,No,4,1256,1
118.12524563746291,5,Medium,Y,No,Yes,4,101,0
-184.4935853,1,Low,Yes,No,Yes,3,885,0
103.51716429242913,12,Medium,No,Yes,No,5,906,0
308.48810326560096,7,Medium,Y,No,No,1,501,0
186.4538413572788,11,High,Yes,No,No,2,1852,0
313.82779464704674,17,High,Y,Yes,Yes,7,480,0
95.05203612217764,22,Medium,Yes,Yes,No,5,45,0
176.1967321093818,18,High,No,Yes,No,2,952,1
143.40715574070384,6,Medium,No,No,Yes,4,1497,0
82.73963173486962,13,Low,No,No,Yes,2,150,0
34.22553308925255,11,Medium,No,Yes,Yes,1,993,0
538.0113288954931,13,High,N,No,No,3,260,1
120.2873266160575,18,High,No,Yes,Yes,3,1373,1
-166.6830537,14,High,Yes,Yes,No,5,1677,1
290.4261624268597,5,Medium,Yes,Yes,No,9,1677,0
122.48163343580087,12,,Yes,Yes,No,4,1768,0
58.79417261961849,3,Medium,No,No,No,5,1869,0
242.31314140653032,18,Low,Yes,No,No,3,36,0
299.5372420777485,21,,No,Yes,No,3,842,0
160.1094588752016,2,Low,N,Yes,No,1,1671,0
358.5985955,16,Low,No,No,No,1,183,0
119.65393456500105,2,Low,Yes,No,Yes,2,395,0
